house,year,name_jp,district,districttype,party_jp,party_id,party_en,result,experience,experience_lab,female,gender_lab,age,age_group,borninku,home_lab,educ_type,educ_lab,dynastic,dynastic_lab,busi_emp,busi_exec,celeb,bcrat,localbcrat,pref_assy,pref_gov,sec,magnitude,city_assy,anylocal_assy,mayor,totcruns,totcwins,kucode,region,prcode,inc,camp,ku_vote,ku_totvote,ku_electorate,ku_voteshare,ku_rank,ku_ncand,pr_partyvote,pr_totvote,pr_electorate,pr_voteshare,pr_m,pr_partyseats,pr_rank,pr_ncand,pr_rerank,poptotal,popmale,popfemale,popunder15,popover65,popdid,popdensity,byear,bplace,bplace_id,background_jp,background_eng,busi,priorwins,incumbent2,incdummy2,hc,bcrat_id,news,union,agri,celeb_id,qual,educ,law,med,relig,police,pubcorp,mili,juku,kobo,dynasty,family,pre_local,pre_cand,pre_mp,seshu,junior,cablegacy,pre_fam,cabappt,cabexp,junappt,junexp,pm,pid,party_en_orig,borninken
HR,2014,岸武志,Tokyo 6,SMD,共産党,5,JCP,0,0,No experience,0,Male,43,40-49,0,Born outside district,0,High school,0,None,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1306,Tokyo,0,0,5,51595,251382,471533,0.205245403,3,3,,,,,,,,,,566603,272684,293919,60647,104463,566603,1,1971,山形県米沢市,602,党世田谷地区青年学生部長・地区常任委員［歴］世田谷区議▽東京農工大中退,ward assembly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,,0,0,0,0,0,19548,JCP,0
HR,2014,落合貴之,Tokyo 6,SMD,維新の党,35,JIP,2,0,No experience,0,Male,35,Under_40,1,Born inside district,2,Private university,0,None,1,0,0,0,0,0,0,1,1,0,0,0,2,1,1306,Tokyo,40000,0,1,88915,251382,471533,0.35370472,2,3,816047,5763396,10850600,0.141591346,17,3,1,7,1,566603,272684,293919,60647,104463,566603,1,1979,東京都世田谷区,1306,［元］三井住友銀行員▽党６区支部長［歴］衆院議員秘書▽参院議員秘書▽慶大,"bank employee, MP secretary",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,,0,0,0,0,0,19236,JRP,1
HR,2014,松本文明,Tokyo 7,SMD,自民党,1,LDP,2,4,"Currently in office, 2 terms",0,Male,65,60-69,0,Born outside district,2,Private university,0,None,0,0,0,0,0,1,0,1,1,0,1,0,5,3,1307,Tokyo,40000,2,1,83476,234096,452092,0.35658875,2,4,1847986,5763396,10850600,0.320641858,17,6,1,31,2,519242,254469,264773,38622,100227,519242,1,1949,広島県世羅郡甲山町,34,［元］総務政務官▽党国対副委員長［歴］都議▽決算行政監視委理事▽明大,"MP sec, loc pol",0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,,0,0,0,1,0,14540,LDP,0
HR,2014,太田宜興,Tokyo 7,SMD,共産党,5,JCP,0,0,No experience,0,Male,38,Under_40,0,Born outside district,2,Private university,0,None,1,0,0,0,0,0,0,0,1,0,0,0,4,0,1307,Tokyo,0,0,5,27866,234096,452092,0.119036635,3,4,,,,,,,,,,519242,254469,264773,38622,100227,519242,1,1976,大阪府,27,党７区国政対策責任者・中野地区常任委員▽赤旗出張所長▽大阪経済大,business employee,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,,0,0,0,0,0,16038,JCP,0
HR,2014,長妻昭,Tokyo 7,SMD,民主党,16,DPJ,1,6,"Currently in office, 3+ terms",0,Male,54,50-59,0,Born outside district,2,Private university,0,None,1,0,0,0,0,0,0,0,1,0,0,0,7,6,1307,Tokyo,40000,1,4,104422,234096,452092,0.446064862,1,4,939795,5763396,10850600,0.163062715,17,3,1,22,0,519242,254469,264773,38622,100227,519242,1,1960,東京都練馬区,1309,［元］厚労相▽党政調会長代理［歴］日本電気社員▽日経ビジネス記者▽慶大,"media (newspaper), public corp. (Japan Electricity) employee",0,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,0,0,0,0,0,0,,0,1,0,0,0,16958,DPJ,1
HR,2014,吉田康一郎,Tokyo 7,SMD,次世代の党,39,PFG,0,0,No experience,0,Male,47,40-49,1,Born inside district,2,Private university,0,None,1,0,0,0,0,1,0,1,1,0,1,0,2,0,1307,Tokyo,40000,0,1,18332,234096,452092,0.078309753,4,4,253107,5763396,10850600,0.043916295,17,0,2,9,999,519242,254469,264773,38622,100227,519242,1,1967,東京都中野区,1307,［元］都議▽党７区支部長［歴］経団連事務局職員▽衆院議員政策秘書▽慶大,"prefectural assembly, MP secretary",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,,0,0,0,0,0,11439,PFG,1
HR,2014,石原伸晃,Tokyo 8,SMD,自民党,1,LDP,1,6,"Currently in office, 3+ terms",0,Male,57,50-59,0,Born outside district,2,Private university,3,Cabinet minister,0,0,0,0,0,0,0,0,1,0,0,0,9,9,1308,Tokyo,40000,1,1,116193,244310,464884,0.475596578,1,4,1847986,5763396,10850600,0.320641858,17,6,1,31,0,549569,263837,285732,40863,109199,549569,1,1957,神奈川県逗子市,14,［元］環境相▽党都会長［歴］行革担当相▽国交相▽党政調会長・幹事長▽慶大,media (TV),0,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,石原1,0,1,1,0,1,1,石原慎太郎 (father),0,1,0,1,0,15461,LDP,0
HR,2014,沢田真吾,Tokyo 8,SMD,共産党,5,JCP,0,0,No experience,0,Male,29,Under_40,0,Born outside district,2,Private university,0,None,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1308,Tokyo,0,0,5,37788,244310,464884,0.154672343,3,4,,,,,,,,,,549569,263837,285732,40863,109199,549569,1,1985,東京都町田市,1323,党８区くらし雇用対策室長▽民青同盟都副委員長▽和光大,party youth org.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,,0,0,0,0,0,19698,JCP,1
HR,2014,鈴木達夫,Tokyo 8,SMD,無所属,10,Independent,0,0,No experience,0,Male,74,Over_70,0,Born outside district,3,University of Tokyo,0,None,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1308,Tokyo,0,0,9,16981,244310,464884,0.069505956,4,4,,,,,,,,,,549569,263837,285732,40863,109199,549569,1,1940,東京都,13,弁護士［歴］ＮＨＫ職員/日放労（ＮＨＫ労組）長崎分会委員長▽日弁連刑事弁護センター委員▽東大,"lawyer, public corp. employee (NHK), public corp. union",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,NA,0,0,0,0,0,0,,0,0,0,0,0,19780,Independent,1
HR,2014,円より子,Tokyo 8,SMD,民主（生）,16,DPJ,0,0,No experience,1,Female,67,60-69,0,Born outside district,2,Private university,0,None,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1308,Tokyo,40000,0,4,73348,244310,464884,0.300225124,2,4,939795,5763396,10850600,0.163062715,17,3,1,22,9,549569,263837,285732,40863,109199,549569,1,1947,神奈川県,14,［元］党副代表▽現代家族問題研究所代表［歴］参院議員▽党都会長▽津田塾大,UH,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,,0,0,0,0,0,10560,DPJ,0
HR,2014,菅原一秀,Tokyo 9,SMD,自民党,1,LDP,1,6,"Currently in office, 3+ terms",0,Male,52,50-59,1,Born inside district,2,Private university,0,None,1,0,0,0,0,1,0,0,1,1,1,0,6,5,1309,Tokyo,40000,1,1,123368,240038,452092,0.513951958,1,3,1847986,5763396,10850600,0.320641858,17,6,1,31,0,559640,273410,286230,70372,108638,559640,1,1962,東京都練馬区,1309,［元］副経産相▽党政調副会長［歴］日商岩井社員▽練馬区議▽都議▽早大,"ward assembly, prefectural assembly, business employee",0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,,0,0,1,1,0,15039,LDP,1
HR,2014,原純子,Tokyo 9,SMD,共産党,5,JCP,0,0,No experience,1,Female,50,50-59,1,Born inside district,2,Private university,0,None,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1309,Tokyo,0,0,5,50861,240038,452092,0.211887285,3,3,,,,,,,,,,559640,273410,286230,70372,108638,559640,1,1964,東京都,1309,党練馬地区福祉対策責任者［歴］練馬区保育園父母連合会役員、全国福祉保育労働労組中央本部▽日本福祉大,"party position, labor union",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,,0,0,0,0,0,19570,JCP,1
HR,2014,木内孝胤,Tokyo 9,SMD,維新の党,35,JIP,2,1,"Formerly in office, 1 term",0,Male,48,40-49,0,Born outside district,2,Private university,2,National-level elected politician,1,0,0,0,0,0,0,0,1,0,0,0,3,2,1309,Tokyo,40000,0,1,65809,240038,452092,0.274160758,2,3,816047,5763396,10850600,0.141591346,17,3,1,7,3,559640,273410,286230,70372,108638,559640,1,1966,東京都港区,1301,［元］三菱銀行員［歴］メリルリンチ日本証券社員▽外務委理事▽慶大,business employee,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,木内,0,1,1,0,1,0,"木内重四郎（great grandfather, HP）",0,0,0,0,0,18990,JRP,1
HR,2014,石破茂,Tottori 1,SMD,自民党,1,LDP,1,6,"Currently in office, 3+ terms",0,Male,57,50-59,1,Born inside district,2,Private university,3,Cabinet minister,0,1,0,0,0,0,0,0,1,0,0,0,10,10,3101,Chugoku,90000,1,1,93105,115993,238027,0.802677748,1,2,1183903,3102524,6116465,0.381593503,11,5,1,26,0,297564,143095,154469,39311,75061,117548,0.3950343,1957,鳥取県八頭郡郡家町,3101,地方創生相［歴］三井銀行員▽防衛相▽農相▽党政調会長・幹事長▽慶大,"business (executive), party position",1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,石破,1,1,1,0,1,1,"石破二朗 (father, HC)",1,1,0,1,0,15562,LDP,1
HR,2014,塚田成幸,Tottori 1,SMD,共産党,5,JCP,0,0,No experience,0,Male,50,50-59,1,Born inside district,2,Private university,0,None,1,0,0,0,0,0,0,0,1,0,0,0,3,0,3101,Chugoku,0,0,5,22888,115993,238027,0.197322252,2,2,,,,,,,,,,297564,143095,154469,39311,75061,117548,0.3950343,1964,鳥取市,3101,党県東・中部地区委員長［歴］鳥取医療生協職員▽民青同盟県委員長▽法大,"party youth org., hospital employee",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,,0,0,0,0,0,17106,JCP,1
HR,2014,赤沢亮正,Tottori 2,SMD,自民党,1,LDP,1,6,"Currently in office, 3+ terms",0,Male,53,50-59,0,Born outside district,3,University of Tokyo,3,Cabinet minister,0,0,0,1,0,0,0,0,1,0,0,0,4,4,3102,Chugoku,90000,1,1,76579,136146,238926,0.562477047,1,3,1183903,3102524,6116465,0.381593503,11,5,1,26,0,291103,137606,153497,38640,78553,90082,0.3094506,1960,東京都文京区,13,副内閣相［歴］国交省企画官▽党政調会長補佐▽国交政務官▽東大,bureaucrat,0,3,1,1,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,赤沢,0,1,1,0,1,1,赤沢正道 (grandfather),0,0,1,1,0,15594,LDP,0
HR,2014,福住英行,Tottori 2,SMD,共産党,5,JCP,0,0,No experience,0,Male,39,Under_40,1,Born inside district,1,Local public university,0,None,0,0,0,0,0,0,0,0,1,0,0,0,2,0,3102,Chugoku,0,0,5,10270,136146,238926,0.075433726,3,3,,,,,,,,,,291103,137606,153497,38640,78553,90082,0.3094506,1975,南部町,3102,党県西部地区委員長▽党県委員［歴］赤旗記者▽千葉大,party newspaper,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,,0,0,0,0,0,18420,JCP,1
HR,2014,湯原俊二,Tottori 2,SMD,民主党,16,DPJ,0,1,"Formerly in office, 1 term",0,Male,52,50-59,1,Born inside district,2,Private university,0,None,0,0,0,0,0,1,0,1,1,1,1,0,3,1,3102,Chugoku,90000,0,4,49297,136146,238926,0.362089228,2,3,529819,3102524,6116465,0.170770315,11,2,1,10,5,291103,137606,153497,38640,78553,90082,0.3094506,1962,鳥取県米子市彦名町,3102,［元］党県代表▽農業［歴］衆院議員秘書▽米子市議▽県議▽総務委員▽早大,"loc pol, MP sec, agriculture",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,,0,0,0,0,0,17634,DPJ,1
HR,2014,田畑裕明,Toyama 1,SMD,自民党,1,LDP,1,2,"Currently in office, 1 term",0,Male,41,40-49,1,Born inside district,2,Private university,0,None,0,1,0,0,0,1,0,0,1,1,1,0,2,2,1601,Hokuriku Shinetsu,60000,1,1,70085,119129,262560,0.58831183,1,3,1122585,3107023,6147926,0.361305661,11,5,2,25,0,324372,157102,167270,41817,79376,215435,0.6641603,1973,富山市,1601,［元］厚労委員▽党青年局次長［歴］銀行員▽会社役員▽富山市議▽県議▽独協大,"municipal assembly, prefectural assembly, business executive, bank employee",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,,0,0,0,0,0,17388,LDP,1
HR,2014,高橋渡,Toyama 1,SMD,共産党,5,JCP,0,0,No experience,0,Male,51,50-59,0,Born outside district,1,Local public university,0,None,1,0,0,0,0,0,0,0,1,0,0,0,2,0,1601,Hokuriku Shinetsu,0,0,5,9795,119129,262560,0.082221793,3,3,,,,,,,,,,324372,157102,167270,41817,79376,215435,0.6641603,1963,新潟県,15,党県書記長・県民運動部長［歴］民青同盟県委員長▽富山県立技術短大,"party youth org., business employee",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,,0,0,0,0,0,12450,JCP,0
HR,2014,吉田豊史,Toyama 1,SMD,維新の党,35,JIP,2,0,No experience,0,Male,44,40-49,1,Born inside district,2,Private university,0,None,0,1,0,0,0,1,0,0,1,0,1,0,2,1,1601,Hokuriku Shinetsu,60000,0,1,39249,119129,262560,0.329466377,2,3,432249,3107023,6147926,0.139119987,11,1,1,5,1,324372,157102,167270,41817,79376,215435,0.6641603,1970,富山富山県市,1601,［元］県議▽富山市消防団分団班長［歴］飲食店経営▽早大,"prefectural assembly, business president",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,,0,0,0,0,0,11472,JRP,1
HR,2014,宮腰光寛,Toyama 2,SMD,自民党,1,LDP,1,6,"Currently in office, 3+ terms",0,Male,63,60-69,1,Born inside district,0,High school,0,None,0,1,0,0,0,1,0,0,1,0,1,0,7,7,1602,Hokuriku Shinetsu,60000,1,1,82898,117406,252747,0.706079757,1,3,1122585,3107023,6147926,0.361305661,11,5,2,25,0,311299,150029,161270,41772,81383,40816,0.1311151,1950,富山県黒部市,1602,［元］副農相［歴］県副議長▽内閣政務官▽沖縄北方特別委筆頭理事▽京大中退,"local politician, business (executive), interests",1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,,0,0,0,1,0,11590,LDP,1
HR,2014,東篤,Toyama 2,SMD,社会民主党,2,SDP,0,0,No experience,0,Male,54,50-59,0,Born outside district,0,High school,0,None,1,0,0,0,0,0,0,1,1,0,0,0,2,0,1602,Hokuriku Shinetsu,60000,0,2,23350,117406,252747,0.19888251,2,3,99242,3107023,6147926,0.031941186,11,0,1,3,1,311299,150029,161270,41772,81383,40816,0.1311151,1960,岐阜県,21,［元］参院議員秘書［歴］国鉄職員▽党県常任幹事▽八尾高,"MP sec, national railways employee",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,0,0,0,0,0,0,,0,0,0,0,0,17622,SDP,0
HR,2014,平崎功,Toyama 2,SMD,共産党,5,JCP,0,0,No experience,0,Male,58,50-59,1,Born inside district,0,High school,0,None,1,0,0,0,0,0,0,0,1,0,0,0,2,0,1602,Hokuriku Shinetsu,0,0,5,11158,117406,252747,0.095037732,3,3,,,,,,,,,,311299,150029,161270,41772,81383,40816,0.1311151,1956,富山県下新川郡,1602,党新川地区委員長・県委員［歴］民青同盟地区委員長▽日本工学院専門学校,party youth; public corp. employee,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,0,0,0,0,0,0,,0,0,0,0,0,18498,JCP,1
HR,2014,橘慶一郎,Toyama 3,SMD,自民党,1,LDP,1,4,"Currently in office, 2 terms",0,Male,53,50-59,1,Born inside district,3,University of Tokyo,2,National-level elected politician,0,1,0,1,0,0,0,0,1,0,0,1,3,3,1603,Hokuriku Shinetsu,60000,1,1,138991,171109,374965,0.812295087,1,2,1122585,3107023,6147926,0.361305661,11,5,2,25,0,457576,219474,238102,58347,124343,148959,0.3255394,1961,富山県高岡市,1603,［元］総務政務官▽党国対副委員長［歴］北海道開発庁職員▽高岡市長▽東大,"bur, bus, mayor",1,2,1,1,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,橘,1,1,1,0,1,0,"橘康太郎 (father), 橘直治 (grandfather), 橘清治郎 (great, great grandfather, HP）",0,0,0,1,0,11503,LDP,1
HR,2014,坂本洋史,Toyama 3,SMD,共産党,5,JCP,0,0,No experience,0,Male,44,40-49,1,Born inside district,2,Private university,0,None,0,0,0,0,0,0,0,0,1,0,0,0,3,0,1603,Hokuriku Shinetsu,0,0,5,32118,171109,374965,0.187704913,2,2,,,,,,,,,,457576,219474,238102,58347,124343,148959,0.3255394,1970,富山県南砺市（旧井波町）,1603,党呉西地区委員長・県委員［歴］民青同盟県委員長▽金沢経済大,party youth org.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,,0,0,0,0,0,13094,JCP,1
HR,2014,門博文,Wakayama 1,SMD,自民党,1,LDP,2,2,"Currently in office, 1 term",0,Male,49,40-49,0,Born outside district,1,Local public university,0,None,0,1,0,0,0,0,0,0,1,0,0,0,2,2,3001,Kinki,80000,2,1,59937,141704,309449,0.42297324,2,3,2442006,8445671,16832477,0.289142923,29,9,1,46,7,370364,174104,196260,46739,94130,284227,0.7674261,1965,和歌山県伊都郡かつらぎ町,3002,党１区支部長［歴］不動産会社員▽ホテル運営会社社長▽和歌山大,business president,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,0,0,0,0,0,,0,0,0,0,0,19024,LDP,1
HR,2014,国重秀明,Wakayama 1,SMD,共産党,5,JCP,0,0,No experience,0,Male,54,50-59,0,Born outside district,1,Local public university,0,None,0,0,0,0,0,0,0,0,1,0,0,0,3,0,3001,Kinki,0,0,5,14027,141704,309449,0.098988031,3,3,,,,,,,,,,370364,174104,196260,46739,94130,284227,0.7674261,1960,大阪市,2701,党県常任委員・地区副委員長［歴］赤旗記者▽党県議団事務局長▽和歌山大,"party employee, party newspaper",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,,0,0,0,0,0,12599,JCP,0
HR,2014,岸本周平,Wakayama 1,SMD,民主党,16,DPJ,1,4,"Currently in office, 2 terms",0,Male,58,50-59,1,Born inside district,3,University of Tokyo,0,None,0,0,0,1,0,0,0,0,1,0,0,0,4,3,3001,Kinki,80000,1,4,67740,141704,309449,0.478038729,1,3,1047361,8445671,16832477,0.124011579,29,4,1,26,0,370364,174104,196260,46739,94130,284227,0.7674261,1956,和歌山県和歌山市,3001,［元］党副幹事長［歴］財務省課長▽トヨタ自動車部長▽内閣政策参与▽東大,"bureaucrat, educator (university), business employee",0,2,1,1,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,,0,0,0,1,0,11233,DPJ,1
HR,2014,石田真敏,Wakayama 2,SMD,自民党,1,LDP,1,6,"Currently in office, 3+ terms",0,Male,62,60-69,1,Born inside district,2,Private university,0,None,0,0,0,0,0,1,0,1,1,0,1,1,6,6,3002,Kinki,80000,1,1,71167,126381,252386,0.563114709,1,3,2442006,8445671,16832477,0.289142923,29,9,1,46,0,308017,145536,162481,39832,79558,41765,0.1355932,1952,和歌山県海南市,3002,［元］副財務相［歴］衆院議員秘書▽県議▽市長▽国交政務官▽法務委員長▽早大,"MP sec, loc pol",0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,,0,0,0,1,0,15543,LDP,1
HR,2014,富岡清彦,Wakayama 2,SMD,共産党,5,JCP,0,0,No experience,0,Male,65,60-69,1,Born inside district,0,High school,0,None,1,0,0,0,0,0,0,0,1,1,1,0,1,0,3002,Kinki,0,0,5,15415,126381,252386,0.121972448,3,3,,,,,,,,,,308017,145536,162481,39832,79558,41765,0.1355932,1949,和歌山県橋本市,3002,［元］橋本市議［歴］鉄工会社員▽党紀北地区常任委員▽隅田中,"municipal assembly, company employee",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,,0,0,0,0,0,19750,JCP,1
HR,2014,阪口直人,Wakayama 2,SMD,維新の党,35,JIP,0,4,"Currently in office, 2 terms",0,Male,51,50-59,0,Born outside district,2,Private university,0,None,1,0,0,0,0,0,0,1,1,0,0,0,5,2,3002,Kinki,80000,2,1,39799,126381,252386,0.314912843,2,3,2202932,8445671,16832477,0.26083564,29,8,2,28,16,308017,145536,162481,39832,79558,41765,0.1355932,1963,大阪府,27,党副幹事長［歴］キヤノン社員▽国連選挙監理委員▽衆院議員秘書▽早稲田大学教育学部、埼玉大院,"MP sec, NGO",0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,,0,0,0,0,0,13102,JRP,0
HR,2014,二階俊博,Wakayama 3,SMD,自民党,1,LDP,1,6,"Currently in office, 3+ terms",0,Male,75,Over_70,1,Born inside district,2,Private university,1,Local-level elected politician,0,0,0,0,0,1,0,1,1,0,1,0,11,11,3003,Kinki,0,1,1,108257,141517,266640,0.764975233,1,2,,,,,,,,,,323817,151757,172060,41434,97158,69687,0.2152049,1939,和歌山県御坊市,3003,党総務会長・国土強靱化総合調査会長［歴］県議▽運輸相▽経産相▽中大,"prefectural assembly, MP secretary",0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,0,0,0,0,0,,0,1,0,1,0,17904,LDP,1
HR,2014,原矢寸久,Wakayama 3,SMD,共産党,5,JCP,0,0,No experience,0,Male,63,60-69,1,Born inside district,0,High school,0,None,0,0,0,0,0,0,0,0,1,0,0,0,4,0,3003,Kinki,80000,0,5,33260,141517,266640,0.235024767,2,2,1084154,8445671,16832477,0.128368012,29,4,5,8,6,323817,151757,172060,41434,97158,69687,0.2152049,1951,和歌山県白浜町,3003,党県書記長［歴］地方紙記者▽党県常任委員・副委員長▽立命館大中退,party position,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,,0,0,0,0,0,12067,JCP,1
HR,2014,遠藤利明,Yamagata 1,SMD,自民党,1,LDP,1,6,"Currently in office, 3+ terms",0,Male,64,60-69,1,Born inside district,2,Private university,1,Local-level elected politician,0,0,0,0,0,1,0,1,1,0,1,0,9,7,601,Tohoku,20000,1,1,98508,161114,304983,0.611418002,1,3,1265372,3841899,7558365,0.329361079,14,5,1,28,0,377448,180597,196851,49145,94042,237591,0.6294669,1950,山形県上山市,601,党政調会長代理［歴］衆院議員秘書▽県議▽副文科相▽党幹事長代理▽中大,"loc pol, MP sec",0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,0,0,0,0,0,,1,0,0,1,0,10608,LDP,1
HR,2014,石川渉,Yamagata 1,SMD,共産党,5,JCP,0,0,No experience,0,Male,41,40-49,0,Born outside district,1,Local public university,0,None,0,0,0,0,0,0,0,0,1,0,0,0,4,0,601,Tohoku,0,0,5,16577,161114,304983,0.102889879,3,3,,,,,,,,,,377448,180597,196851,49145,94042,237591,0.6294669,1973,千葉県,12,党県委員［歴］民青同盟県委員長▽党准県委員▽山形大,party youth org.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,,0,0,0,0,0,15506,JCP,0
HR,2014,原田和広,Yamagata 1,SMD,民主党,16,DPJ,0,0,No experience,0,Male,41,40-49,1,Born inside district,2,Private university,0,None,0,1,0,0,0,0,0,0,1,0,0,0,1,0,601,Tohoku,20000,0,4,46029,161114,304983,0.285692119,2,3,863539,3841899,7558365,0.224768793,14,4,1,19,12,377448,180597,196851,49145,94042,237591,0.6294669,1973,山形県山形市,601,職業訓練会社役員▽慶応義塾大学総合政策学部、ケンブリッジ大院,business executive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,,0,0,0,0,0,19571,DPJ,1
HR,2014,鈴木憲和,Yamagata 2,SMD,自民党,1,LDP,1,2,"Currently in office, 1 term",0,Male,32,Under_40,0,Born outside district,3,University of Tokyo,0,None,0,0,0,1,0,0,0,0,1,0,0,0,2,2,602,Tohoku,20000,1,1,97915,199421,331726,0.490996435,1,3,1265372,3841899,7558365,0.329361079,14,5,1,28,0,413014,200470,212544,52777,117297,120496,0.291748,1982,東京都,13,［元］農水省職員▽党青年局次長・農林副部会長▽東大,bureaucrat,0,1,1,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,,0,0,0,0,0,19347,LDP,0
HR,2014,白根沢澄子,Yamagata 2,SMD,共産党,5,JCP,0,0,No experience,1,Female,64,60-69,1,Born inside district,2,Private university,0,None,0,0,0,0,0,0,0,0,1,1,1,0,1,0,602,Tohoku,0,0,5,11086,199421,331726,0.055590936,3,3,,,,,,,,,,413014,200470,212544,52777,117297,120496,0.291748,1950,山形県米沢市,602,［元］米沢市議▽党県委員［歴］小学校養護助教諭▽米沢職安相談員▽法大,"municipal assembly, education",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,,0,0,0,0,0,19741,JCP,1
HR,2014,近藤洋介,Yamagata 2,SMD,民主党,16,DPJ,2,6,"Currently in office, 3+ terms",0,Male,49,40-49,0,Born outside district,2,Private university,3,Cabinet minister,0,0,0,0,0,0,0,0,1,0,0,0,6,5,602,Tohoku,20000,2,4,90420,199421,331726,0.45341263,2,3,863539,3841899,7558365,0.224768793,14,4,1,19,2,413014,200470,212544,52777,117297,120496,0.291748,1965,山形市,601,［元］副経産相［歴］日経新聞記者▽経産政務官▽経産委員▽内閣委理事▽慶大,media (newspaper),0,3,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,近藤2,0,1,1,1,1,1,"近藤鉄雄 (father), 野原正勝 (grandfather)",0,0,0,1,0,11805,DPJ,1
